# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar  5 02:02:54 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
#
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_age,st_ageerr1,st_ageerr2,st_agelim
Kepler-772 b,Kepler-772,12.99207337000,0.00005428000,-0.00005428000,0,0.1115300000,0.0007700000,-0.0007700000,0,1.82000000,0.37000000,-0.24000000,0,3.97000000,,,0,3.620000,,,0,0.000000,,,0,264.5760,13.3120,-12.5860,0,866.00,,,0,5714.00,67.61,-85.03,0,1.110000,0.221000,-0.147000,0,0.980000,0.041000,-0.042000,0,0.47515,,,0,8.1300,2.0000,-3.3700,0
Kepler-773 b,Kepler-773,3.74910006100,0.00000714100,-0.00000714100,0,0.0468200000,0.0005300000,-0.0005300000,0,1.43000000,0.09000000,-0.07000000,0,2.63000000,,,0,4.940000,,,0,0.000000,,,0,490.7070,12.1390,-11.8000,0,1160.00,,,0,5850.00,76.73,-65.30,0,1.010000,0.053000,-0.044000,0,1.040000,0.035000,-0.034000,0,0.09508,0.01476,-0.01529,0,2.8200,1.8300,-1.2000,0
Kepler-774 b,Kepler-774,11.08957230000,0.00004373000,-0.00004373000,0,0.1082000000,0.0006300000,-0.0006300000,0,3.17000000,0.46000000,-0.54000000,0,10.20000000,,,0,1.760000,,,0,0.000000,,,0,451.1770,20.4750,-19.5060,0,1422.00,,,0,6403.00,86.23,-76.70,0,2.420000,0.339000,-0.408000,0,1.570000,0.113000,-0.136000,0,0.75268,0.02741,-0.02395,0,2.1400,0.4700,-0.3800,0
Kepler-775 b,Kepler-775,0.97486892600,0.00000080000,-0.00000080000,0,0.0183400000,0.0002000000,-0.0002000000,0,1.19000000,0.04000000,-0.04000000,0,1.81000000,,,0,5.900000,,,0,0.000000,,,0,1496.7500,33.4660,-32.7990,0,1612.00,,,0,5468.00,67.97,-70.49,0,0.840000,0.020000,-0.024000,0,0.920000,0.029000,-0.031000,0,-0.26699,0.01720,-0.01325,0,1.8600,1.0000,-0.5680,0
Kepler-776 b,Kepler-776,4.89718784000,0.00001969000,-0.00001969000,0,0.0523000000,,,0,1.28000000,0.11000000,-0.07000000,0,2.18000000,,,0,5.710000,,,0,0.000000,,,0,135.0820,6.8120,-6.4820,0,904.00,,,0,5071.00,57.15,-86.62,0,0.780000,0.039000,-0.035000,0,0.830000,0.036000,-0.041000,0,-0.43656,,,0,4.3700,6.0300,-2.6200,0
Kepler-777 b,Kepler-777,5.72812599000,0.00002019000,-0.00002019000,0,0.0519000000,,,0,1.47000000,0.08000000,-0.08000000,0,2.76000000,,,0,4.770000,,,0,0.000000,,,0,33.9530,3.5070,-3.2250,0,569.00,,,0,4043.00,36.21,-34.40,0,0.560000,0.020000,-0.021000,0,0.580000,0.024000,-0.029000,0,-0.96766,,,0,3.1600,4.6400,-1.5600,0
Kepler-778 b,Kepler-778,3.75574426000,0.00001083000,-0.00001083000,0,0.0453000000,,,0,1.68000000,0.10000000,-0.13000000,0,3.46000000,,,0,4.010000,,,0,0.000000,,,0,216.5680,15.7860,-14.5540,0,977.00,,,0,5102.00,71.96,-62.12,0,0.770000,0.040000,-0.051000,0,0.810000,0.042000,-0.049000,0,-0.41318,,,0,5.2500,5.7900,-3.2400,0
Kepler-779 b,Kepler-779,7.09714223000,0.00002921000,-0.00002921000,0,0.0533000000,,,0,0.92000000,0.07000000,-0.07000000,0,0.72100000,,,0,5.090000,,,0,0.000000,,,0,15.0280,1.5480,-1.4210,0,425.00,,,0,3804.00,35.65,-34.03,0,0.440000,0.027000,-0.028000,0,0.460000,0.026000,-0.026000,0,-1.23390,0.08879,-0.11174,0,3.8900,5.8100,-2.3300,0
Kepler-78 b,Kepler-78,0.35500745000,0.00000008000,-0.00000008000,0,0.0090100000,0.0001200000,-0.0001900000,0,1.20100000,0.02800000,-0.02800000,0,1.68000000,0.27000000,-0.27000000,0,5.330000,0.970000,-0.930000,0,0.000000,,,0,4070.0000,240.0000,-240.0000,0,2223.00,32.00,-32.00,0,5058.00,50.00,-50.00,0,0.747500,0.007700,-0.007800,0,0.779000,0.032000,-0.046000,0,-0.49785,0.01725,-0.01198,0,0.6250,0.1500,-0.1500,0
Kepler-780 b,Kepler-780,0.67737516400,0.00000124600,-0.00000124600,0,0.0150000000,,,0,0.89000000,0.09000000,-0.06000000,0,0.64000000,,,0,4.990000,,,0,0.000000,,,0,4572.5600,1997.2500,-1123.4000,0,2099.00,,,0,5769.00,62.55,-57.06,0,1.020000,0.099000,-0.062000,0,1.010000,0.032000,-0.033000,0,0.01690,,,0,4.9000,2.5700,-2.6800,0
Kepler-781 b,Kepler-781,13.21407320000,0.00003577000,-0.00003577000,0,0.1019000000,,,0,2.89000000,0.49000000,-0.24000000,0,8.70000000,,,0,1.980000,,,0,0.000000,,,0,44.3970,4.1480,-3.7380,0,629.00,,,0,5162.00,64.88,-64.49,0,0.780000,0.045000,-0.056000,0,0.810000,0.043000,-0.051000,0,-0.38375,,,0,4.9000,6.1000,-3.0100,0
Kepler-782 b,Kepler-782,158.68533080000,0.00043730000,-0.00043730000,0,0.5449400000,0.0031000000,-0.0031000000,0,3.21000000,0.47000000,-0.30000000,0,10.40000000,,,0,1.730000,,,0,0.000000,,,0,3.9870,0.1140,-0.1110,0,350.00,,,0,5867.00,70.10,-61.94,0,1.010000,0.128000,-0.087000,0,0.980000,0.051000,-0.052000,0,0.10995,0.01968,-0.01344,0,5.2500,2.6000,-3.0200,0
Kepler-783 b,Kepler-783,4.29264638000,0.00003429000,-0.00003429000,0,0.0495800000,0.0006400000,-0.0006400000,0,0.78000000,0.04000000,-0.08000000,0,0.39900000,,,0,4.620000,,,0,0.000000,,,0,229.1040,5.5230,-5.4020,0,991.00,,,0,5521.00,66.78,-52.89,0,0.890000,0.044000,-0.033000,0,0.930000,0.031000,-0.036000,0,-0.23092,,,0,3.8900,3.4000,-2.1400,0
Kepler-783 c,Kepler-783,7.05395000000,,,0,0.0690300000,0.0009000000,-0.0009000000,0,2.33153725,,,0,6.04000000,,,0,2.620000,,,0,0.000000,,,0,113.3000,8.3000,-8.3000,0,840.00,,,0,5411.49,35.87,-35.87,0,0.872088,,,0,0.940000,,,0,-0.23092,,,0,9.7000,2.2000,-2.2000,0
Kepler-784 b,Kepler-784,31.59226460000,0.00068090000,-0.00068090000,0,0.2211100000,0.0009600000,-0.0009600000,0,1.58000000,0.34000000,-0.32000000,0,3.12000000,,,0,4.350000,,,0,0.000000,,,0,194.3850,6.7550,-6.5090,0,688.00,,,0,5674.00,74.62,-83.91,0,1.320000,0.282000,-0.257000,0,1.000000,0.067000,-0.049000,0,0.85693,0.02107,-0.01713,0,9.1200,1.9000,-2.0900,0
Kepler-784 c,Kepler-784,17.15723600000,0.00018620000,-0.00018620000,0,0.1309000000,,,0,1.55000000,0.24000000,-0.36000000,0,3.02000000,,,0,4.460000,,,0,0.000000,,,0,119.8700,53.1000,-54.0900,0,844.00,,,0,5676.00,115.00,-104.00,0,1.487000,0.229000,-0.344000,0,1.016000,0.093000,-0.084000,0,0.85693,0.02107,-0.01713,0,2.8800,0.1400,-0.1300,0
Kepler-785 b,Kepler-785,1.97376092600,0.00000009700,-0.00000009700,0,0.0250000000,,,0,13.02000000,0.44000000,-0.53000000,0,,,,,,,,,0.000000,,,0,163.8620,17.6580,-16.1030,0,753.00,,,0,4739.00,115.49,-69.98,0,0.710000,0.024000,-0.029000,0,0.770000,0.031000,-0.038000,0,-0.68251,,,0,2.8200,4.7000,-1.2900,0
Kepler-786 b,Kepler-786,53.52934870000,0.00025710000,-0.00025710000,0,0.2548300000,0.0018600000,-0.0018600000,0,2.43000000,0.12000000,-0.07000000,0,6.48000000,,,0,2.480000,,,0,0.000000,,,0,3.6580,0.1390,-0.1320,0,348.00,,,0,4838.00,59.77,-45.60,0,0.740000,0.014000,-0.013000,0,0.810000,0.021000,-0.025000,0,-0.58348,,,0,2.5100,2.1400,-0.9600,0
Kepler-787 b,Kepler-787,0.92831049800,0.00000219700,-0.00000219700,0,0.0159000000,,,0,1.28000000,0.06000000,-0.07000000,0,2.18000000,,,0,5.710000,,,0,0.000000,,,0,493.5530,23.9620,-22.7700,0,1115.00,,,0,4248.00,40.90,-33.57,0,0.620000,0.020000,-0.019000,0,0.650000,0.028000,-0.023000,0,-0.89537,,,0,3.3900,4.0900,-1.7800,0
Kepler-788 b,Kepler-788,8.39846269000,0.00005719000,-0.00005719000,0,0.0835000000,,,0,2.55000000,0.90000000,-0.40000000,0,7.04000000,,,0,2.330000,,,0,0.000000,,,0,357.1910,45.9460,-39.4690,0,984.00,,,0,6159.00,129.54,-186.01,0,1.230000,0.394000,-0.173000,0,1.160000,0.130000,-0.101000,0,0.33615,,,0,3.0200,1.2100,-1.3000,0
Kepler-789 b,Kepler-789,8.63847725000,0.00003071000,-0.00003071000,0,0.0951000000,,,0,2.12000000,0.42000000,-0.23000000,0,5.14000000,,,0,2.960000,,,0,0.000000,,,0,312.3400,21.3950,-19.7950,0,1419.00,,,0,5870.00,204.63,-120.74,0,1.020000,0.199000,-0.108000,0,1.010000,0.090000,-0.068000,0,0.49628,,,0,3.7200,3.3000,-2.0000,0
Kepler-79 b,Kepler-79,13.48450000000,0.00020000000,-0.00020000000,0,0.1170000000,0.0020000000,-0.0020000000,0,3.47000000,0.07000000,-0.07000000,0,10.90000000,7.40000000,-6.00000000,0,1.430000,0.970000,-0.780000,0,0.015000,0.012000,-0.006000,0,205.4040,9.3950,-8.9580,0,929.00,,,0,6174.00,83.00,-117.00,0,1.302000,0.026000,-0.027000,0,1.165000,0.044000,-0.045000,0,0.34200,0.03400,-0.04100,0,3.4400,0.6000,-0.9100,0
Kepler-79 c,Kepler-79,27.40290000000,0.00080000000,-0.00060000000,0,0.1870000000,0.0020000000,-0.0030000000,0,3.72000000,0.08000000,-0.08000000,0,5.90000000,1.90000000,-2.30000000,0,0.620000,0.200000,-0.250000,0,0.030000,0.027000,-0.021000,0,79.7650,3.6490,-3.4790,0,734.00,,,0,6174.00,83.00,-117.00,0,1.302000,0.026000,-0.027000,0,1.165000,0.044000,-0.045000,0,0.34200,0.03400,-0.04100,0,3.4400,0.6000,-0.9100,0
Kepler-79 d,Kepler-79,52.09020000000,0.00090000000,-0.00100000000,0,0.2870000000,0.0040000000,-0.0040000000,0,7.16000000,0.13000000,-0.16000000,0,6.00000000,2.10000000,-1.60000000,0,0.090000,0.030000,-0.020000,0,0.025000,0.059000,-0.023000,0,33.8740,1.5490,-1.4770,0,592.00,,,0,6174.00,83.00,-117.00,0,1.302000,0.026000,-0.027000,0,1.165000,0.044000,-0.045000,0,0.34200,0.03400,-0.04100,0,3.4400,0.6000,-0.9100,0
Kepler-79 e,Kepler-79,81.06590000000,0.00130000000,-0.00110000000,0,0.3860000000,0.0050000000,-0.0050000000,0,3.49000000,0.14000000,-0.14000000,0,4.10000000,1.20000000,-1.10000000,0,0.530000,0.150000,-0.150000,0,0.012000,0.044000,-0.005000,0,18.7800,0.8590,-0.8190,0,511.00,,,0,6174.00,83.00,-117.00,0,1.302000,0.026000,-0.027000,0,1.165000,0.044000,-0.045000,0,0.34200,0.03400,-0.04100,0,3.4400,0.6000,-0.9100,0
Kepler-790 b,Kepler-790,13.73469807000,0.00004026000,-0.00004026000,0,0.1010000000,,,0,2.18000000,0.17000000,-0.14000000,0,5.39000000,,,0,2.860000,,,0,0.000000,,,0,38.2740,1.6310,-1.5620,0,634.00,,,0,5208.00,139.26,-114.14,0,0.800000,0.051000,-0.046000,0,0.840000,0.043000,-0.048000,0,-0.42384,,,0,4.9000,5.9200,-3.0700,0
Kepler-791 b,Kepler-791,14.55397590000,0.00010020000,-0.00010020000,0,0.1256000000,,,0,3.05000000,1.32000000,-0.70000000,0,9.53000000,,,0,1.850000,,,0,0.000000,,,0,140.0570,10.2470,-9.4340,0,939.00,,,0,6383.00,218.04,-160.88,0,1.470000,0.612000,-0.251000,0,1.300000,0.208000,-0.122000,0,0.40273,,,0,2.2400,0.8500,-0.6680,0
Kepler-792 b,Kepler-792,11.30119217000,0.00006491000,-0.00006491000,0,0.0988000000,,,0,1.96000000,0.49000000,-0.23000000,0,4.50000000,,,0,3.280000,,,0,0.000000,,,0,176.0320,16.0640,-14.4630,0,852.00,,,0,5971.00,136.24,-175.96,0,1.120000,0.277000,-0.127000,0,1.090000,0.093000,-0.074000,0,0.27379,,,0,3.3900,2.0400,-1.7100,0
Kepler-793 b,Kepler-793,4.24153639000,0.00002259000,-0.00002259000,0,0.0491000000,,,0,1.37000000,0.28000000,-0.16000000,0,2.45000000,,,0,5.240000,,,0,0.000000,,,0,617.4070,59.4700,-52.7050,0,1177.00,,,0,5745.00,145.41,-198.84,0,0.970000,0.198000,-0.099000,0,0.980000,0.075000,-0.069000,0,0.11018,,,0,4.2700,3.6000,-2.5000,0
Kepler-794 b,Kepler-794,11.13125132000,0.00003571000,-0.00003571000,0,0.1003600000,0.0009100000,-0.0009100000,0,2.11000000,0.52000000,-0.34000000,0,5.10000000,,,0,2.980000,,,0,0.000000,,,0,299.9700,11.3050,-10.8470,0,952.00,,,0,5839.00,74.39,-64.99,0,1.380000,0.339000,-0.219000,0,1.190000,0.107000,-0.065000,0,0.50637,,,0,4.0700,0.7000,-1.0600,0
Kepler-795 b,Kepler-795,29.61934210000,0.00011440000,-0.00011440000,0,0.1803000000,0.0016400000,-0.0016400000,0,1.68000000,0.18000000,-0.13000000,0,3.46000000,,,0,4.010000,,,0,0.000000,,,0,28.9000,2.0000,-2.0000,0,580.00,,,0,5631.00,83.20,-75.42,0,0.960000,0.098000,-0.068000,0,0.940000,0.039000,-0.038000,0,-0.02178,0.01231,-0.02281,0,6.4600,3.1400,-3.8700,0
Kepler-796 b,Kepler-796,6.40087618000,0.00002313000,-0.00002313000,0,0.0731700000,0.0004500000,-0.0004500000,0,1.30000000,0.36000000,-0.22000000,0,2.24000000,,,0,5.600000,,,0,0.000000,,,0,962.2640,35.2710,-33.8550,0,1109.00,,,0,5475.00,79.05,-84.69,0,1.090000,0.302000,-0.181000,0,0.930000,0.040000,-0.036000,0,0.57234,0.01492,-0.01546,0,11.7500,2.2000,-5.6000,0
Kepler-797 b,Kepler-797,27.07237711000,0.00009275000,-0.00009275000,0,0.1810000000,,,0,2.17000000,0.43000000,-0.22000000,0,5.35000000,,,0,2.880000,,,0,0.000000,,,0,90.1000,5.6050,-5.2040,0,605.00,,,0,5680.00,292.15,-205.19,0,0.950000,0.184000,-0.094000,0,0.960000,0.101000,-0.069000,0,0.46974,,,0,3.8900,4.2600,-2.1800,0
Kepler-798 b,Kepler-798,13.71933369000,0.00005734000,-0.00005734000,0,0.1174000000,,,0,2.39000000,1.04000000,-0.34000000,0,6.30000000,,,0,2.540000,,,0,0.000000,,,0,141.8880,6.8740,-6.5340,0,864.00,,,0,6224.00,124.30,-142.87,0,1.290000,0.561000,-0.181000,0,1.190000,0.184000,-0.093000,0,0.22222,,,0,2.8200,1.0400,-1.0000,0
Kepler-799 b,Kepler-799,133.46052350000,0.00025300000,-0.00025300000,0,0.5167000000,,,0,6.88000000,0.85000000,-0.57000000,0,37.90000000,,,0,0.640000,,,0,0.000000,,,0,6.3560,0.5620,-0.5080,0,433.00,,,0,5681.00,116.48,-90.98,0,0.930000,0.115000,-0.074000,0,0.950000,0.052000,-0.059000,0,-0.09000,,,0,3.9800,4.2400,-2.3300,0
Kepler-799 c,Kepler-799,15.19419956000,,,0,0.1214000000,,,0,2.78068551,,,0,8.15000000,,,0,2.080000,,,0,0.000000,,,0,150.2500,61.9300,-66.0700,0,893.00,,,0,5588.00,83.00,-75.00,0,1.593000,0.245000,-0.368000,0,1.031000,0.094000,-0.094000,0,0.34900,,,0,0.5000,2.6000,-2.6000,0
Kepler-8 b,Kepler-8,3.52249910000,0.00000070000,-0.00000070000,0,0.0474000000,0.0018000000,-0.0021000000,0,15.87194400,0.59407700,-0.69495800,0,187.51970000,41.31790000,-38.13960000,0,0.270000,0.110000,-0.080000,0,0.000000,,,0,1444.8810,46.9950,-45.4190,0,1680.00,40.00,-40.00,0,6213.00,150.00,-150.00,0,1.486000,0.053000,-0.062000,0,1.213000,0.067000,-0.062000,0,0.60500,0.05300,-0.06200,0,3.4700,0.6000,-0.5000,0
Kepler-80 b,Kepler-80,7.05246000000,0.00020000000,-0.00022000000,0,0.0648000000,0.0009000000,-0.0009000000,0,2.67000000,0.10000000,-0.10000000,0,6.93000000,1.05000000,-0.70000000,0,1.380000,0.240000,-0.170000,0,0.004900,0.003600,-0.003600,0,54.3820,1.3400,-1.3040,0,547.00,,,0,4540.00,100.00,-100.00,0,0.678000,0.023000,-0.023000,0,0.730000,0.030000,-0.030000,0,-0.76955,0.07705,-0.06019,0,2.0000,1.0000,-1.0000,0
Kepler-80 c,Kepler-80,9.52355000000,0.00041000000,-0.00029000000,0,0.0792000000,0.0011000000,-0.0011000000,0,2.74000000,0.12000000,-0.10000000,0,6.74000000,1.23000000,-0.86000000,0,1.220000,0.230000,-0.180000,0,0.007900,0.004000,-0.003700,0,36.4820,0.8990,-0.8750,0,495.00,,,0,4540.00,100.00,-100.00,0,0.678000,0.023000,-0.023000,0,0.730000,0.030000,-0.030000,0,-0.76955,0.07705,-0.06019,0,2.0000,1.0000,-1.0000,0
Kepler-80 d,Kepler-80,3.07222000000,0.00006000000,-0.00004000000,0,0.0372000000,0.0005000000,-0.0005000000,0,1.53000000,0.09000000,-0.07000000,0,6.75000000,0.69000000,-0.51000000,0,7.040000,1.060000,-1.060000,0,0.004100,0.003700,-0.002800,0,164.6250,4.0560,-3.9480,0,722.00,,,0,4540.00,100.00,-100.00,0,0.678000,0.023000,-0.023000,0,0.730000,0.030000,-0.030000,0,-0.76955,0.07705,-0.06019,0,2.0000,1.0000,-1.0000,0
Kepler-80 e,Kepler-80,4.64489000000,0.00020000000,-0.00019000000,0,0.0491000000,0.0007000000,-0.0007000000,0,1.60000000,0.08000000,-0.07000000,0,4.13000000,0.81000000,-0.95000000,0,3.750000,0.890000,-0.970000,0,0.003500,0.003200,-0.002400,0,94.7810,2.3350,-2.2730,0,629.00,,,0,4540.00,100.00,-100.00,0,0.678000,0.023000,-0.023000,0,0.730000,0.030000,-0.030000,0,-0.76955,0.07705,-0.06019,0,2.0000,1.0000,-1.0000,0
Kepler-80 f,Kepler-80,0.98678730000,0.00000006000,-0.00000006000,0,0.0175000000,0.0002000000,-0.0002000000,0,1.21000000,0.06000000,-0.05000000,0,4459.73000000,,,1,703.000000,1627.000000,-697.000000,0,0.186000,0.083000,-0.049000,0,750.9640,18.5020,-18.0080,0,1054.00,,,0,4540.00,100.00,-100.00,0,0.678000,0.023000,-0.023000,0,0.730000,0.030000,-0.030000,0,-0.76955,0.07705,-0.06019,0,2.0000,1.0000,-1.0000,0
Kepler-80 g,Kepler-80,14.64558000000,0.00012000000,-0.00012000000,0,,,,,1.13000000,0.14000000,-0.14000000,0,0.06500000,0.04400000,-0.03800000,0,0.310000,0.460000,-0.200000,0,0.130300,0.003400,-0.003700,0,,,,,418.00,36.00,-36.00,0,4540.00,100.00,-100.00,0,0.678000,0.023000,-0.023000,0,0.830000,0.030000,-0.030000,0,-0.76955,0.07705,-0.06019,0,2.0000,1.0000,-1.0000,0
Kepler-800 b,Kepler-800,14.13176026000,0.00004273000,-0.00004273000,0,0.1106000000,,,0,2.85000000,0.34000000,-0.26000000,0,8.50000000,,,0,2.020000,,,0,0.000000,,,0,44.8720,3.6770,-3.3490,0,675.00,,,0,5315.00,60.48,-67.05,0,0.820000,0.061000,-0.058000,0,0.850000,0.045000,-0.054000,0,-0.35798,,,0,4.6800,6.4700,-2.9800,0
Kepler-801 b,Kepler-801,11.41928253000,0.00002439000,-0.00002439000,0,0.0795000000,,,0,2.00000000,0.08000000,-0.10000000,0,4.66000000,,,0,3.200000,,,0,0.000000,,,0,14.4420,1.4790,-1.3590,0,419.00,,,0,4435.00,45.95,-38.89,0,0.630000,0.025000,-0.023000,0,0.670000,0.027000,-0.026000,0,-0.79815,,,0,3.5500,5.1200,-1.9700,0
Kepler-802 b,Kepler-802,40.05874730000,0.00010920000,-0.00010920000,0,0.2265000000,,,0,3.54000000,0.47000000,-0.40000000,0,12.30000000,,,0,1.520000,,,0,0.000000,,,0,13.5080,0.5610,-0.5350,0,489.00,,,0,5507.00,61.60,-67.23,0,0.900000,0.120000,-0.054000,0,0.930000,0.040000,-0.046000,0,-0.22563,,,0,4.6800,5.7500,-2.9900,0
Kepler-803 b,Kepler-803,50.28638192000,0.00008862000,-0.00008862000,0,0.2672100000,0.0027600000,-0.0027600000,0,3.79000000,0.55000000,-0.38000000,0,13.80000000,,,0,1.390000,,,0,0.000000,,,0,20.8820,0.6940,-0.6700,0,543.00,,,0,5919.00,99.49,-100.93,0,1.120000,0.162000,-0.111000,0,1.050000,0.049000,-0.048000,0,0.24057,,,0,4.9000,1.8800,-2.4800,0
Kepler-804 b,Kepler-804,14.37457351000,0.00003236000,-0.00003236000,0,0.1128700000,0.0012400000,-0.0012400000,0,1.94000000,0.24000000,-0.16000000,0,4.42000000,,,0,3.330000,,,0,0.000000,,,0,83.4270,2.9310,-2.8390,0,779.00,,,0,5817.00,93.12,-78.60,0,1.050000,0.126000,-0.088000,0,1.010000,0.044000,-0.041000,0,0.04956,,,0,5.2500,2.3700,-2.8000,0
Kepler-804 c,Kepler-804,9.65185017000,0.00005013000,-0.00005013000,0,0.0865400000,0.0009600000,-0.0009600000,0,1.14000000,0.20000000,-0.14000000,0,1.55000000,,,0,5.750000,,,0,0.000000,,,0,141.8390,4.9830,-4.8270,0,890.00,,,0,5817.00,93.12,-78.60,0,1.050000,0.126000,-0.088000,0,1.010000,0.044000,-0.041000,0,0.04956,,,0,5.2500,2.3700,-2.8000,0
Kepler-805 b,Kepler-805,30.86389310000,0.00012590000,-0.00012590000,0,0.1985200000,0.0019600000,-0.0019600000,0,2.89000000,0.13000000,-0.25000000,0,8.70000000,,,0,1.980000,,,0,0.000000,,,0,86.4730,3.1400,-3.0190,0,743.00,,,0,6112.00,55.03,-66.37,0,1.650000,0.055000,-0.050000,0,1.190000,0.074000,-0.039000,0,0.54080,0.02356,-0.02191,0,4.2700,0.6000,-0.6900,0
Kepler-806 b,Kepler-806,8.09219642000,0.00003302000,-0.00003302000,0,0.0768400000,0.0005300000,-0.0005300000,0,1.14000000,0.33000000,-0.24000000,0,1.55000000,,,0,5.750000,,,0,0.000000,,,0,413.6030,8.1350,-8.0010,0,1089.00,,,0,5770.00,59.80,-67.82,0,1.160000,0.338000,-0.180000,0,0.990000,0.066000,-0.055000,0,0.40655,0.02273,-0.02056,0,7.7600,1.5000,-2.6200,0
Kepler-808 b,Kepler-808,0.63133235300,0.00000034700,-0.00000034700,0,0.0131400000,0.0001300000,-0.0001300000,0,1.46000000,0.06000000,-0.08000000,0,2.73000000,,,0,4.820000,,,0,0.000000,,,0,1428.3000,165.4000,-165.4000,0,1322.00,,,0,4653.00,51.38,-57.30,0,0.710000,0.019000,-0.036000,0,0.760000,0.027000,-0.050000,0,-0.68370,0.03672,-0.04012,0,1.9500,4.1200,-0.6300,0
